map_name,scen_num,num_agents,solver,solved,soc,lb_soc,makespan,lb_makespan,comp_time
brc202d.map,1,450,PushAndSwap --no-compress,0,63357791,194027,195767,1059,2304
brc202d.map,1,460,PushAndSwap --no-compress,0,66305709,198524,200292,1059,3256
brc202d.map,1,470,PushAndSwap --no-compress,0,69057418,201445,203325,1059,3561
brc202d.map,1,480,PushAndSwap --no-compress,0,72501914,206965,209003,1059,3568
brc202d.map,1,850,HCA,1,379387,359392,1059,1059,15065
brc202d.map,1,860,HCA,1,384906,363714,1059,1059,19413
brc202d.map,1,870,HCA,1,390961,368180,1059,1059,28106
brc202d.map,1,880,HCA,0,0,371496,-1,1059,30253
brc202d.map,1,490,PushAndSwap --no-compress,0,75689808,211311,213447,1059,3533
brc202d.map,1,500,PushAndSwap --no-compress,0,78867945,215288,217740,1059,3805
brc202d.map,1,510,PushAndSwap --no-compress,0,81623606,218125,220669,1059,4615
brc202d.map,1,520,PushAndSwap --no-compress,0,84947848,222118,224756,1059,2622
